app_packets_sent,packet_size_bytes,sim_duration,total_energy_consumed_J,num_sources,sources,attacker_fraction,drop_probability,num_malicious,malicious_nodes
950,80,3000,134651,10,"6 9 18 28 50 57 64 69 84 89",0.2,1,20,"3 9 11 16 23 25 26 28 29 32 38 41 44 52 65 69 73 75 87 92"
