app_packets_sent,packet_size_bytes,sim_duration,total_energy_consumed_J,num_sources,sources,attacker_fraction,drop_probability,num_malicious,malicious_nodes
950,80,3000,117703,10,"3 7 12 25 34 44 88 92 93 98",0.4,1,40,"1 2 4 5 13 14 15 18 19 25 33 34 37 38 42 44 45 49 50 51 53 56 57 61 65 69 73 75 79 80 81 86 87 88 89 94 95 96 98 99"
