app_packets_sent,packet_size_bytes,sim_duration,total_energy_consumed_J,num_sources,sources,attacker_fraction,drop_probability,num_malicious,malicious_nodes
950,80,3000,150048,10,"3 5 10 14 26 46 74 78 91 94",0.2,1,20,"7 8 14 19 24 30 31 35 37 48 53 72 73 74 78 82 83 86 87 91"
