app_packets_sent,packet_size_bytes,sim_duration,total_energy_consumed_J,num_sources,sources,attacker_fraction,drop_probability,num_malicious,malicious_nodes
950,80,3000,117629,10,"2 12 28 36 48 64 67 77 85 95",0.4,1,40,"1 3 4 8 9 10 16 17 18 27 32 36 40 41 43 44 46 50 51 52 54 57 58 60 61 64 65 67 70 72 73 77 78 82 83 92 94 97 98 99"
