app_packets_sent,packet_size_bytes,sim_duration,total_energy_consumed_J,num_sources,sources,attacker_fraction,drop_probability,num_malicious,malicious_nodes
950,80,3000,135722,10,"2 6 56 58 61 75 80 89 97 99",0.2,1,20,"1 3 11 16 20 21 23 29 31 33 55 63 68 69 72 76 78 87 93 94"
