app_packets_sent,packet_size_bytes,sim_duration,total_energy_consumed_J,num_sources,sources,attacker_fraction,drop_probability,num_malicious,malicious_nodes
950,80,3000,138719,10,"1 14 17 27 29 39 49 87 90 98",0.2,1,20,"7 9 14 24 27 30 33 38 45 53 54 59 63 71 78 79 85 93 98 99"
