app_packets_sent,packet_size_bytes,sim_duration,total_energy_consumed_J,num_sources,sources,attacker_fraction,drop_probability,num_malicious,malicious_nodes
950,80,3000,157243,10,"8 25 27 52 55 70 72 81 88 96",0.2,1,20,"5 9 14 16 22 27 35 40 44 57 60 67 70 71 74 78 81 82 83 98"
