app_packets_sent,packet_size_bytes,sim_duration,total_energy_consumed_J,num_sources,sources,attacker_fraction,drop_probability,num_malicious,malicious_nodes
950,80,3000,149808,10,"8 25 27 52 55 70 72 81 88 96",0.4,1,40,"4 5 7 9 14 16 22 27 29 35 39 40 43 44 45 48 49 54 57 59 60 61 66 67 70 71 72 73 74 76 78 79 81 82 83 88 96 97 98 99"
