node_id,self_trust,times_eligible,times_forwarded,times_dropped,is_malicious
0,0.5,0,0,0,0
1,0.958823,7,7,0,0
2,0.998837,17,17,0,0
3,0.997626,15,15,0,0
4,0.5,0,0,38,1
5,0.5,0,0,34,1
6,0.998837,17,17,0,0
7,0.5,0,0,11,1
8,0.995156,13,13,0,0
9,0.5,0,0,19,1
10,0.999601,20,20,0,0
11,0.941176,6,6,0,0
12,0.999984,29,29,0,0
13,0.999601,20,20,0,0
14,0.5,0,0,12,1
15,0.999984,29,29,0,0
16,0.5,0,0,0,1
17,1,66,66,0,0
18,0.999994,32,32,0,0
19,0.997626,15,15,0,0
20,0.958823,7,7,0,0
21,0.5,0,0,0,0
22,0.5,0,0,10,1
23,0.5,0,0,0,0
24,0.5,0,0,0,0
25,1,94,94,0,0
26,0.65,1,1,0,0
27,0.5,0,0,0,1
28,0.999904,24,24,0,0
29,0.5,0,0,14,1
30,0.5,0,0,0,0
31,0.5,0,0,0,0
32,0.958823,7,7,0,0
33,0.5,0,0,0,0
34,0.999601,20,20,0,0
35,0.5,0,0,0,1
36,0.5,0,0,0,0
37,0.971176,8,8,0,0
38,1,55,55,0,0
39,0.5,0,0,0,1
40,0.5,0,0,23,1
41,1,140,140,0,0
42,0.5,0,0,0,0
43,0.5,0,0,0,1
44,0.5,0,0,54,1
45,0.5,0,0,25,1
46,0.5,0,0,0,0
47,0.996609,14,14,0,0
48,0.5,0,0,0,1
49,0.5,0,0,11,1
50,0.8285,3,3,0,0
51,1,44,44,0,0
52,0.65,1,1,0,0
53,0.999904,24,24,0,0
54,0.5,0,0,1,1
55,0.5,0,0,0,0
56,0.999721,21,21,0,0
57,0.5,0,0,19,1
58,1,86,86,0,0
59,0.5,0,0,39,1
60,0.5,0,0,184,1
61,0.5,0,0,11,1
62,0.999998,35,35,0,0
63,0.958823,7,7,0,0
64,0.65,1,1,0,0
65,0.958823,7,7,0,0
66,0.5,0,0,156,1
67,0.5,0,0,0,1
68,0.999186,18,18,0,0
69,0.999863,23,23,0,0
70,0.5,0,0,18,1
71,0.5,0,0,33,1
72,0.5,0,0,0,1
73,0.5,0,0,31,1
74,0.5,0,0,53,1
75,0.5,0,0,0,0
76,0.5,0,0,57,1
77,1,70,70,0,0
78,0.5,0,0,12,1
79,0.5,0,0,10,1
80,0.65,1,1,0,0
81,0.5,0,0,19,1
82,0.5,0,0,19,1
83,0.5,0,0,40,1
84,0.5,0,0,0,0
85,1,228,228,0,0
86,1,59,59,0,0
87,0.87995,4,4,0,0
88,0.5,0,0,0,1
89,0.996609,14,14,0,0
90,0.5,0,0,0,0
91,0.999904,24,24,0,0
92,1,71,71,0,0
93,0.999998,35,35,0,0
94,0.999953,26,26,0,0
95,0.998837,17,17,0,0
96,0.5,0,0,6,1
97,0.5,0,0,0,1
98,0.5,0,0,59,1
99,0.5,0,0,21,1
