app_packets_sent,packet_size_bytes,sim_duration,total_energy_consumed_J,num_sources,sources,attacker_fraction,drop_probability,num_malicious,malicious_nodes
950,80,3000,115067,10,"9 42 47 53 65 82 85 93 95 96",0.4,1,40,"3 4 8 9 11 15 16 20 23 25 27 28 30 34 35 37 39 42 44 45 46 47 50 52 54 57 60 67 68 69 71 72 75 78 79 84 87 90 92 94"
