app_packets_sent,packet_size_bytes,sim_duration,total_energy_consumed_J,num_sources,sources,attacker_fraction,drop_probability,num_malicious,malicious_nodes
950,80,3000,129996,10,"2 6 56 58 61 75 80 89 97 99",0.4,1,40,"1 2 3 5 7 11 12 16 20 21 23 26 27 28 29 31 33 35 48 54 55 56 57 59 61 63 67 68 69 72 76 78 79 84 86 87 88 91 93 94"
