app_packets_sent,packet_size_bytes,sim_duration,total_energy_consumed_J,num_sources,sources,attacker_fraction,drop_probability,num_malicious,malicious_nodes
950,80,3000,120698,10,"14 17 46 51 56 57 60 66 94 98",0.4,1,40,"4 7 10 15 17 19 22 23 24 29 31 34 42 43 46 48 51 54 58 59 61 62 64 66 68 69 74 76 77 80 81 82 90 91 92 93 95 97 98 99"
