app_packets_sent,packet_size_bytes,sim_duration,total_energy_consumed_J,num_sources,sources,attacker_fraction,drop_probability,num_malicious,malicious_nodes
950,80,3000,141352,10,"7 32 33 39 43 49 56 89 90 93",0.2,1,20,"1 6 9 10 16 17 22 26 30 32 41 45 59 71 78 80 87 89 93 97"
