app_packets_sent,packet_size_bytes,sim_duration,total_energy_consumed_J,num_sources,sources,attacker_fraction,drop_probability,num_malicious,malicious_nodes
950,80,3000,110924,10,"4 7 13 25 27 48 62 79 96 97",0.2,1,20,"2 3 7 8 10 18 38 45 50 52 53 54 65 67 68 74 75 90 91 94"
