app_packets_sent,packet_size_bytes,sim_duration,total_energy_consumed_J,num_sources,sources,attacker_fraction,drop_probability,num_malicious,malicious_nodes
950,80,3000,143460,10,"6 9 18 28 50 57 64 69 84 89",0,0,0,""
