node_id,self_trust,times_eligible,times_forwarded,is_malicious
0,0.5,0,0,0
1,0.5,0,0,0
2,1,81,81,0
3,0.8285,3,3,0
4,0.5,0,0,0
5,0.997626,15,15,0
6,0.8285,3,3,0
7,0.5,0,0,0
8,0.5,0,0,0
9,0.958823,7,7,0
10,0.971176,8,8,0
11,0.5,0,0,0
12,1,69,69,0
13,0.998837,17,17,0
14,0.5,0,0,0
15,1,118,118,0
16,0.971176,8,8,0
17,0.5,0,0,0
18,0.5,0,0,0
19,1,75,75,0
20,0.998837,17,17,0
21,0.5,0,0,0
22,1,43,43,0
23,1,94,94,0
24,0.65,1,1,0
25,0.5,0,0,0
26,1,47,47,0
27,0.5,0,0,0
28,0.5,0,0,0
29,0.997626,15,15,0
30,0.958823,7,7,0
31,0.999967,27,27,0
32,0.65,1,1,0
33,0.5,0,0,0
34,0.5,0,0,0
35,0.958823,7,7,0
36,0.999999,37,37,0
37,0.755,2,2,0
38,0.5,0,0,0
39,0.8285,3,3,0
40,0.999967,27,27,0
41,1,151,151,0
42,0.5,0,0,0
43,0.65,1,1,0
44,0.998837,17,17,0
45,0.915965,5,5,0
46,0.65,1,1,0
47,0.5,0,0,0
48,1,75,75,0
49,0.941176,6,6,0
50,1,128,128,0
51,0.999933,25,25,0
52,1,43,43,0
53,1,42,42,0
54,0.5,0,0,0
55,0.999805,22,22,0
56,1,62,62,0
57,0.990113,11,11,0
58,0.999984,29,29,0
59,0.971176,8,8,0
60,0.971176,8,8,0
61,0.941176,6,6,0
62,0.990113,11,11,0
63,0.999601,20,20,0
64,0.999721,21,21,0
65,0.990113,11,11,0
66,0.5,0,0,0
67,0.5,0,0,0
68,0.941176,6,6,0
69,0.999977,28,28,0
70,0.65,1,1,0
71,0.993079,12,12,0
72,1,71,71,0
73,0.5,0,0,0
74,0.995156,13,13,0
75,0.999989,30,30,0
76,0.915965,5,5,0
77,0.5,0,0,0
78,0.999967,27,27,0
79,0.998837,17,17,0
80,0.5,0,0,0
81,0.5,0,0,0
82,0.65,1,1,0
83,1,171,171,0
84,0.5,0,0,0
85,0.993079,12,12,0
86,0.999994,32,32,0
87,1,72,72,0
88,0.941176,6,6,0
89,1,52,52,0
90,0.87995,4,4,0
91,0.998338,16,16,0
92,0.5,0,0,0
93,0.5,0,0,0
94,0.5,0,0,0
95,0.999186,18,18,0
96,0.999186,18,18,0
97,1,147,147,0
98,0.958823,7,7,0
99,0.5,0,0,0
