node_id,self_trust,times_eligible,times_forwarded,times_dropped,is_malicious
0,0.5,0,0,0,0
1,0.5,0,0,0,1
2,0.5,0,0,25,1
3,0.5,0,0,0,1
4,0.5,0,0,0,0
5,0.5,0,0,0,1
6,0.87995,4,4,0,0
7,0.5,0,0,33,1
8,0.993079,12,12,0,0
9,0.5,0,0,0,0
10,0.999721,21,21,0,0
11,0.5,0,0,18,1
12,0.5,0,0,11,1
13,0.99943,19,19,0,0
14,0.971176,8,8,0,0
15,0.5,0,0,0,0
16,0.5,0,0,8,1
17,0.5,0,0,0,0
18,0.5,0,0,0,0
19,0.985876,10,10,0,0
20,0.5,0,0,0,1
21,0.5,0,0,13,1
22,0.755,2,2,0,0
23,0.5,0,0,9,1
24,0.65,1,1,0,0
25,1,157,157,0,0
26,0.5,0,0,64,1
27,0.5,0,0,0,1
28,0.5,0,0,0,1
29,0.5,0,0,11,1
30,1,55,55,0,0
31,0.5,0,0,8,1
32,0.990113,11,11,0,0
33,0.5,0,0,42,1
34,0.979823,9,9,0,0
35,0.5,0,0,1,1
36,0.5,0,0,0,0
37,1,64,64,0,0
38,0.5,0,0,0,0
39,1,41,41,0,0
40,0.999994,32,32,0,0
41,1,70,70,0,0
42,0.5,0,0,0,0
43,0.985876,10,10,0,0
44,0.5,0,0,0,0
45,1,41,41,0,0
46,1,216,216,0,0
47,0.99943,19,19,0,0
48,0.5,0,0,19,1
49,0.999953,26,26,0,0
50,0.65,1,1,0,0
51,1,44,44,0,0
52,1,52,52,0,0
53,0.5,0,0,0,0
54,0.5,0,0,23,1
55,0.5,0,0,8,1
56,0.5,0,0,5,1
57,0.5,0,0,8,1
58,0.5,0,0,0,0
59,0.5,0,0,2,1
60,0.5,0,0,0,0
61,0.5,0,0,57,1
62,0.915965,5,5,0,0
63,0.5,0,0,117,1
64,0.999992,31,31,0,0
65,0.993079,12,12,0,0
66,0.941176,6,6,0,0
67,0.5,0,0,3,1
68,0.5,0,0,3,1
69,0.5,0,0,0,1
70,0.5,0,0,0,0
71,0.999721,21,21,0,0
72,0.5,0,0,71,1
73,0.997626,15,15,0,0
74,0.8285,3,3,0,0
75,0.990113,11,11,0,0
76,0.5,0,0,46,1
77,0.998837,17,17,0,0
78,0.5,0,0,9,1
79,0.5,0,0,20,1
80,0.5,0,0,0,0
81,1,55,55,0,0
82,1,53,53,0,0
83,1,59,59,0,0
84,0.5,0,0,6,1
85,0.971176,8,8,0,0
86,0.5,0,0,0,1
87,0.5,0,0,184,1
88,0.5,0,0,49,1
89,0.990113,11,11,0,0
90,0.958823,7,7,0,0
91,0.5,0,0,56,1
92,1,88,88,0,0
93,0.5,0,0,0,1
94,0.5,0,0,194,1
95,0.999601,20,20,0,0
96,1,82,82,0,0
97,0.999994,32,32,0,0
98,0.5,0,0,0,0
99,0.5,0,0,0,0
